sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
06f5bddc80d3838c50759e2d3fbbe27b14e6e336ae54819d7fac9fb0a2abca37,"
38.In the management of Cholera, the fluid of choice for initial resuscitation is ",no rationale,5,C,a.Normal saline,Dextrose-saline,c.Ringers lactate,d.Darrow’s solution,e.ORS,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: 
38.In the management of Cholera, the fluid of choice for initial resuscitation is 
###Options:
A.  a.Normal saline
B.  Dextrose-saline
C.  c.Ringers lactate
D.  d.Darrow’s solution
E.  e.ORS

###Answer:","The correct answer is C. Ringers lactate.

Rationale: For initial resuscitation in severe cholera, Ringer's lactate is the fluid of choice because:

1. It closely resembles the electrolyte composition of the fluid lost in cholera stools, which contains high amounts of sodium, chloride, bicarbonate, and potassium.

2. Ringer's lactate provides appropriate sodium (130 mEq/L) and contains lactate, which is metabolized to bicarbonate, helping to correct the metabolic acidosis that develops in severe cholera.

3. Normal saline (option A) contains only sodium and chloride without potassium or a bicarbonate precursor, making it less optimal for addressing the complete electrolyte losses in cholera.

4. Dextrose-saline (option B) is not appropriate for initial resuscitation as glucose can delay gastric emptying and the solution doesn't address the metabolic acidosis.

5. Darrow's solution (option D) has a higher potassium content than typically needed for initial therapy.

6. ORS (option E) is crucial for preventing dehydration and for maintenance therapy, but for severe dehydration requiring initial resuscitation, intravenous fluids like Ringer's lactate are necessary as the patient may be unable to take oral fluids effectively or rapidly enough.",C,True
20ac05a5022f9dca9df3cef106eb3588e684cbe8e0b5e5c701736594b986f628,Frozen embryos,no rationale,5,C,a are stored in a specialised deep freezer,b are stored at o degrees,c. are stored in liquid nitrogen,d. are stored in liquid argon,e are stored in liquid carbon,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Frozen embryos
###Options:
A.  a are stored in a specialised deep freezer
B.  b are stored at o degrees
C.  c. are stored in liquid nitrogen
D.  d. are stored in liquid argon
E.  e are stored in liquid carbon

###Answer:","The correct answer is C. are stored in liquid nitrogen.

Rationale:
Frozen embryos are preserved through a process called cryopreservation, which requires extremely low temperatures to effectively halt all biological activity. Liquid nitrogen is used because it maintains a consistent temperature of approximately -196°C (-320°F), which is cold enough to prevent cellular deterioration or metabolic activities. At this temperature, embryos can be stored for extended periods (potentially years) without significant loss of viability. Other options like specialized deep freezers (while used for some biological samples) cannot reach the ultra-low temperatures needed for long-term embryo preservation. Options involving liquid argon, liquid carbon (which is not typically used in this form), or storage at 0 degrees would be inadequate for proper embryo cryopreservation, as these temperatures would not sufficiently suspend biological processes to prevent degradation.",C,True
daabe2ff9453a49c63b90afded1b9106da45113e81e27f206f9ba10522802abe,	…………………………….is the commonest cause of large bowel obstruction in the Africa,no rationale,5,C,a.	Colonic carcinomas,b.	Bands and adhesions,c.	Sigmoid volvulus,d.	Strangulated inguinal hernia,e.	Schistosomiasis,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: 	…………………………….is the commonest cause of large bowel obstruction in the Africa
###Options:
A.  a.	Colonic carcinomas
B.  b.	Bands and adhesions
C.  c.	Sigmoid volvulus
D.  d.	Strangulated inguinal hernia
E.  e.	Schistosomiasis

###Answer:","The correct answer is C. Sigmoid volvulus.

Rationale: Sigmoid volvulus is the most common cause of large bowel obstruction in Africa. This condition occurs when the sigmoid colon twists around its mesenteric axis, leading to obstruction and potentially ischemia if not treated promptly. The high prevalence in Africa is attributed to several factors including high-fiber diets, chronic constipation, and possibly anatomical predispositions with elongated sigmoid colons. While colonic carcinomas are the leading cause of large bowel obstruction in Western countries, in Africa and other developing regions, sigmoid volvulus has a much higher prevalence. Bands and adhesions more commonly cause small bowel rather than large bowel obstruction. Strangulated inguinal hernias typically affect the small intestine. Schistosomiasis can cause intestinal symptoms but is not a leading cause of mechanical large bowel obstruction.",C,True
af0dc199e0a0d6b28fdee4ffb2444d0e3c9b6b09f2669e964e5a7e27b5fe7401,"A 45-year-old woman with long-standing, well-controlled rheumatoid arthritis develops severe pain and swelling in the left elbow over 2 days. She is not sexually active. You suspect septic arthritis. If you are correct, which of the following is the most likely organism to cause septic arthritis in this case?
",no rationale,5,D,Streptococcus pneumoniae,Neisseria gonorrhoeae,Escherichia coli,Staphylococcus aureus,Clostridium spp,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 45-year-old woman with long-standing, well-controlled rheumatoid arthritis develops severe pain and swelling in the left elbow over 2 days. She is not sexually active. You suspect septic arthritis. If you are correct, which of the following is the most likely organism to cause septic arthritis in this case?

###Options:
A.  Streptococcus pneumoniae
B.  Neisseria gonorrhoeae
C.  Escherichia coli
D.  Staphylococcus aureus
E.  Clostridium spp

###Answer:","The correct answer is D. Staphylococcus aureus.

Rationale: Staphylococcus aureus is the most common cause of septic arthritis in adults, particularly in patients with underlying joint disease such as rheumatoid arthritis. This patient has several important risk factors - she has rheumatoid arthritis (which increases risk of septic arthritis due to joint damage and immunosuppressive medications) and presents with an acute onset of severe pain and swelling in a single joint, which is typical for septic arthritis. 

While Streptococcus pneumoniae can cause septic arthritis, it's less common than S. aureus. Neisseria gonorrhoeae would be more likely in a sexually active young adult. Escherichia coli is more commonly associated with septic arthritis in infants or the elderly. Clostridium species rarely cause septic arthritis and would typically be associated with penetrating injuries or trauma, which isn't mentioned in this case.",D,True
5894f0027a6e0cc389c148732661b8c4bfe8703876a31ce0dd839c984e25baa3,"
37. A litre of diarrhoeal stools contain the following constituents except",no rationale,5,D,120mmol of sodium,b.25mmol of potassium,c.90mmol of chloride,d.45 mmol of H+,e.45 mmol of HCO3-,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: 
37. A litre of diarrhoeal stools contain the following constituents except
###Options:
A.  120mmol of sodium
B.  b.25mmol of potassium
C.  c.90mmol of chloride
D.  d.45 mmol of H+
E.  e.45 mmol of HCO3-

###Answer:","D. 45 mmol of H+

Rationale: Diarrheal stools typically contain significant amounts of sodium (Na+), potassium (K+), chloride (Cl-), and bicarbonate (HCO3-), but not high concentrations of hydrogen ions (H+). The typical electrolyte composition of diarrheal stools includes approximately 120-140 mmol/L of sodium, 20-30 mmol/L of potassium, 90-100 mmol/L of chloride, and 30-50 mmol/L of bicarbonate. Diarrheal fluid is usually alkaline or neutral rather than acidic, so it would not contain high concentrations of H+ ions. In fact, the loss of bicarbonate in diarrhea is what often leads to metabolic acidosis in severe cases, not direct loss of H+ ions in the stool.",D,True
85b56212d097accf343e9054ef1c9ef276bae9e9d3ae8a1a89b86b137def5ab2,"A 45-year-old woman has pain in her fingers on exposure to cold, arthralgias, and difficulty swallowing solid food. Of the following tests, which, if positive, would be most supportive of a definitive diagnosis?

",no rationale,5,B,Rheumatoid factor,Antinucleolar antibody,ECG,BUN and creatinine,Reproduction of symptoms and findings by immersion of hands in cold water,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 45-year-old woman has pain in her fingers on exposure to cold, arthralgias, and difficulty swallowing solid food. Of the following tests, which, if positive, would be most supportive of a definitive diagnosis?


###Options:
A.  Rheumatoid factor
B.  Antinucleolar antibody
C.  ECG
D.  BUN and creatinine
E.  Reproduction of symptoms and findings by immersion of hands in cold water

###Answer:","B. Antinucleolar antibody

Rationale: The patient's symptoms - Raynaud's phenomenon (finger pain with cold exposure), arthralgias (joint pain), and dysphagia (difficulty swallowing solids) - are classic features of systemic sclerosis (scleroderma). Antinucleolar antibodies, particularly anti-Scl-70 (anti-topoisomerase I) and anti-centromere antibodies, are highly specific for systemic sclerosis. A positive antinucleolar antibody test would be most supportive of a definitive diagnosis in this clinical context.

Option A (Rheumatoid factor) is less specific and can be positive in many autoimmune conditions.
Option C (ECG) might show cardiac involvement but is not diagnostic.
Option D (BUN and creatinine) might indicate renal involvement but is not diagnostic.
Option E (Cold immersion test) may reproduce Raynaud's phenomenon but this is not specific for systemic sclerosis as Raynaud's can occur in other conditions or even independently.",B,True
b6bd5be88b1a777d6e55d3ad7e219244b15304d33d0ccb0d5e50ebe848560dbe,"Regarding surrogacy
",no rationale,5,A,a the fetus and surrogate must have the same blood group,b. traditional surrogacy is a common practice in ghana,c the surrogate and the fetus are not genetically related,d is ilegal in ghana,e delivery is through ceasarean section,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Regarding surrogacy

###Options:
A.  a the fetus and surrogate must have the same blood group
B.  b. traditional surrogacy is a common practice in ghana
C.  c the surrogate and the fetus are not genetically related
D.  d is ilegal in ghana
E.  e delivery is through ceasarean section

###Answer:","The correct answer is D. surrogacy is illegal in Ghana.

Rationale: 
Surrogacy is currently not recognized as legal in Ghana. The country does not have specific legislation that permits or regulates surrogacy arrangements. The Human Assisted Reproductive Technology (HART) services in Ghana operate under guidelines that do not officially recognize surrogacy as a legal reproductive option.

Option A is incorrect - there is no requirement for the fetus and surrogate to have the same blood group in surrogacy arrangements where they exist legally.

Option B is incorrect - traditional surrogacy (where the surrogate is the genetic mother) is not a common practice in Ghana since surrogacy as a whole is not legally recognized.

Option C is incorrect - in gestational surrogacy, the surrogate is not genetically related to the fetus, but in traditional surrogacy, the surrogate is genetically related. This statement is not universally true for all surrogacy arrangements.

Option E is incorrect - in countries where surrogacy is legal, delivery method is determined by medical factors, not by the fact that it's a surrogate pregnancy. There is no requirement that surrogate pregnancies must be delivered via cesarean section.",D,False
7243ce633487e81a8efef93e3ed1993a2bcac60fab7cd6a7e5158c9be6290457,………………………… is the commonest cause of small bowel obstruction in Ghana ,no rationale,5,A,a.	Strangulated inguinal hernia,b.	Intussusception,c.	Band and adhesions,d.	Adenocarcinoma of the small bowel,e.	Volvulus,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: ………………………… is the commonest cause of small bowel obstruction in Ghana 
###Options:
A.  a.	Strangulated inguinal hernia
B.  b.	Intussusception
C.  c.	Band and adhesions
D.  d.	Adenocarcinoma of the small bowel
E.  e.	Volvulus

###Answer:","I'll choose the correct option and provide a rationale for my answer.

The correct answer is A. Strangulated inguinal hernia.

Rationale:
In developing countries like Ghana, external hernias (particularly strangulated inguinal hernias) remain the most common cause of small bowel obstruction, unlike in developed countries where adhesions are more prevalent. This is due to multiple factors including:

1. Limited access to surgical care for hernia repair
2. Delayed presentation of patients with hernias until complications occur
3. Higher prevalence of conditions that increase intra-abdominal pressure (like physical labor occupations)
4. Lower rates of abdominal surgeries that would lead to adhesions

While adhesions (option C) are the leading cause of small bowel obstruction in developed countries, they are less common in Ghana. Intussusception (B) is more common in children but not the overall leading cause. Adenocarcinoma of the small bowel (D) is relatively rare globally. Volvulus (E) is more common in the sigmoid colon and cecum than in the small bowel in the African context.",A,True
1d5f6761da58afca61d495aa65909038429e5e5d4c7c687d61cbb7314d5a3209,"A 20-year-old male complains of arthritis and eye irritation. He has a history of burning on urination. On exam, there is a joint effusion of the right knee and a dermatitis of the glans penis. Which of the following is correct?
",no rationale,5,C,Neisseria gonorrhoeae is likely to be cultured from the glans penis,The patient is likely to be rheumatoid factor–positive,An infectious process of the GI tract may precipitate this disease,An ANA is very likely to be positive,This is not likely to be reactive arthritis,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 20-year-old male complains of arthritis and eye irritation. He has a history of burning on urination. On exam, there is a joint effusion of the right knee and a dermatitis of the glans penis. Which of the following is correct?

###Options:
A.  Neisseria gonorrhoeae is likely to be cultured from the glans penis
B.  The patient is likely to be rheumatoid factor–positive
C.  An infectious process of the GI tract may precipitate this disease
D.  An ANA is very likely to be positive
E.  This is not likely to be reactive arthritis

###Answer:","The correct answer is C. An infectious process of the GI tract may precipitate this disease.

Rationale:
This patient is presenting with classic signs of reactive arthritis (formerly known as Reiter's syndrome), characterized by the triad of arthritis, conjunctivitis, and urethritis, often summarized as ""can't see, can't pee, can't climb a tree."" The case describes arthritis (joint effusion of the right knee), eye irritation (conjunctivitis), and urethritis (burning on urination). Additionally, the patient has dermatitis of the glans penis, which is consistent with circinate balanitis, another feature of reactive arthritis.

Reactive arthritis is typically triggered by an infection, commonly either:
1. Genitourinary infections (such as Chlamydia trachomatis)
2. Gastrointestinal infections (such as Shigella, Salmonella, Campylobacter, or Yersinia)

Therefore, option C is correct because GI tract infections are well-established triggers for reactive arthritis.

Option A is incorrect because while the patient may have had gonorrhea in the past, N. gonorrhoeae is not typically found on the glans penis in reactive arthritis; the skin lesion is an immune response, not an active infection site.

Option B is incorrect because reactive arthritis is typically rheumatoid factor-negative.

Option D is incorrect because ANA (antinuclear antibody) is typically negative in reactive arthritis. It is more commonly positive in other autoimmune conditions like systemic lupus erythematosus.

Option E is incorrect because the clinical presentation is highly consistent with reactive arthritis.",C,True
1571f653561c19e1dd0823f350d84566530091748bc0e657d8cae9c8474e85d9,"A 43-year-old man with diabetes and cardiomegaly has had an attack of pseudogout. He should be evaluated for which of the following?
",no rationale,5,B,Renal disease,Hemochromatosis,Peptic ulcer disease,Lyme disease,Inflammatory bowel disease,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 43-year-old man with diabetes and cardiomegaly has had an attack of pseudogout. He should be evaluated for which of the following?

###Options:
A.  Renal disease
B.  Hemochromatosis
C.  Peptic ulcer disease
D.  Lyme disease
E.  Inflammatory bowel disease

###Answer:","B. Hemochromatosis

Rationale: Pseudogout (calcium pyrophosphate deposition disease) can be secondary to several underlying metabolic disorders, with hemochromatosis being one of the most important associations. Hemochromatosis is an iron storage disease that causes excessive iron deposition in tissues and can lead to diabetes and cardiomegaly - both of which the patient has. This classic triad of pseudogout, diabetes, and cardiomegaly should prompt evaluation for hemochromatosis. Other conditions associated with pseudogout include hyperparathyroidism, hypomagnesemia, and hypophosphatasia, but hemochromatosis has the strongest association with the combination of findings presented in this case. Renal disease, peptic ulcer disease, Lyme disease, and inflammatory bowel disease are not typically associated with pseudogout and the patient's other symptoms.",B,True
1ea485f4a715fd48f4e92eaeba60c00b5e42bd2e47537b3df8207147812d9521,"
36. In the management of fluid therapy for a 3-year-old toddler, moderate dehydration corresponds to",no rationale,5,D,2% loss of body weight,b.4% loss of body weight,c.6% loss of body weight,d.10% loss of body weight.,e.5% loss of body weight.,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: 
36. In the management of fluid therapy for a 3-year-old toddler, moderate dehydration corresponds to
###Options:
A.  2% loss of body weight
B.  b.4% loss of body weight
C.  c.6% loss of body weight
D.  d.10% loss of body weight.
E.  e.5% loss of body weight.

###Answer:","The correct answer is C. 6% loss of body weight.

Rationale: Dehydration severity in pediatric patients is typically classified into three categories based on percentage of body weight loss:

- Mild dehydration: 3-5% loss of body weight
- Moderate dehydration: 6-9% loss of body weight
- Severe dehydration: ≥10% loss of body weight

A 6% loss of body weight falls squarely within the moderate dehydration range for a toddler. This degree of dehydration would typically present with clinical signs such as decreased skin turgor, dry mucous membranes, sunken eyes, decreased urine output, increased thirst, and possibly lethargy. 

Option A (2%) would be considered minimal dehydration.
Option B (4%) would be classified as mild dehydration.
Option D (10%) would be classified as severe dehydration.
Option E (5%) would still be in the mild dehydration range, though at the upper limit.",C,False
cf972146b7dfe39d51ddf44874de15f1402d25abbb1b5b704566df862425225f,"A 30-year-old woman who is 18 weeks pregnant reported with right sided abdominal pain and tenderness. She had a low-grade fever, anorexia and one episode of bilious vomiting. Which of the following is the most likely diagnosis ",no rationale,5,D,a.	Acute cholecystitis,b.	Acute pancreatitis,c.	Acute gastritis,d.	Acute appendicitis,e.	Diverticulitis,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 30-year-old woman who is 18 weeks pregnant reported with right sided abdominal pain and tenderness. She had a low-grade fever, anorexia and one episode of bilious vomiting. Which of the following is the most likely diagnosis 
###Options:
A.  a.	Acute cholecystitis
B.  b.	Acute pancreatitis
C.  c.	Acute gastritis
D.  d.	Acute appendicitis
E.  e.	Diverticulitis

###Answer:","The correct answer is D. Acute appendicitis.

Rationale:
The patient is presenting with right-sided abdominal pain, tenderness, low-grade fever, anorexia, and bilious vomiting - this clinical picture is highly suggestive of acute appendicitis. During pregnancy, the appendix is displaced upward and laterally as the uterus enlarges, which can make the presentation of appendicitis less typical, but the constellation of symptoms remains similar. Appendicitis is the most common non-obstetric surgical emergency during pregnancy.

In contrast:
- Acute cholecystitis typically presents with right upper quadrant pain radiating to the back or shoulder, and is often associated with fatty food intake.
- Acute pancreatitis usually presents with severe epigastric pain radiating to the back, and would typically have significantly elevated lipase levels.
- Acute gastritis would more likely present with epigastric pain and nausea without the localized right-sided tenderness.
- Diverticulitis most commonly affects the sigmoid colon and typically presents with left lower quadrant pain, not right-sided pain.

Given the patient's right-sided abdominal pain, tenderness, fever, anorexia, and vomiting at 18 weeks of pregnancy, acute appendicitis is the most likely diagnosis.",D,True
e698d5622a5b212008bb3942cd31029fed27c0d5c04113d4421e3135a69ac2d1,Semen analysis,no rationale,5,C,A coitus interruptus is the prefered method of specimen collection,B morphology of 6% is normal,C volume of 2ml is normal,D abstinence of 4weeks is recommended,E pH of 4 is normal,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Semen analysis
###Options:
A.  A coitus interruptus is the prefered method of specimen collection
B.  B morphology of 6% is normal
C.  C volume of 2ml is normal
D.  D abstinence of 4weeks is recommended
E.  E pH of 4 is normal

###Answer:","The correct answer is C. Volume of 2ml is normal.

Rationale:
For a semen analysis:

A. Incorrect. Coitus interruptus (withdrawal method) is not the preferred method of specimen collection. Masturbation into a sterile container is the recommended method to ensure a complete and uncontaminated sample.

B. Incorrect. According to World Health Organization criteria, normal morphology is typically considered ≥4% normal forms using strict criteria, but 6% would be normal. However, this isn't the best answer among the options.

C. Correct. A volume of 2ml is within the normal range for semen volume. WHO reference values consider 1.5ml or greater as normal ejaculate volume.

D. Incorrect. The recommended abstinence period before semen analysis is 2-5 days (ideally 2-3 days), not 4 weeks. Prolonged abstinence can affect sperm parameters.

E. Incorrect. The normal pH of semen is alkaline, typically between 7.2-8.0. A pH of 4 is acidic and would be abnormal, potentially indicating an issue with the seminal vesicles or prostate.",C,True
42ce1cf762392ed72d8208fad7c6f013b58d8c39627da7fd16c92acdd7c65d54,"A 65-year-old male develops the onset of severe knee pain over 24 hours. The knee is red, swollen, and tender. He has a history of diabetes mellitus and cardiomyopathy. An x-ray of the knee shows linear calcification. Definitive diagnosis is best made by which of the following?
",no rationale,5,B,Serum uric acid,Serum calcium,Arthrocentesis and identification of positively birefringent rhomboid crystals,Rheumatoid factor,Serum alkaline phosphatase,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: A 65-year-old male develops the onset of severe knee pain over 24 hours. The knee is red, swollen, and tender. He has a history of diabetes mellitus and cardiomyopathy. An x-ray of the knee shows linear calcification. Definitive diagnosis is best made by which of the following?

###Options:
A.  Serum uric acid
B.  Serum calcium
C.  Arthrocentesis and identification of positively birefringent rhomboid crystals
D.  Rheumatoid factor
E.  Serum alkaline phosphatase

###Answer:","C. Arthrocentesis and identification of positively birefringent rhomboid crystals

Rationale: This patient is presenting with acute monoarthritis (one joint inflammation) with redness, swelling, and tenderness, which suggests an inflammatory arthritis. The x-ray finding of linear calcification in the knee joint is characteristic of calcium pyrophosphate deposition disease (CPPD), also known as pseudogout. 

In pseudogout, calcium pyrophosphate crystals deposit in joint tissues and cause acute attacks of arthritis. These crystals appear as rhomboid-shaped and positively birefringent under polarized light microscopy. Arthrocentesis (joint fluid aspiration) is the definitive diagnostic test for pseudogout, as it allows direct visualization and identification of these characteristic crystals.

Serum uric acid (A) would be useful in diagnosing gout, not pseudogout. Serum calcium (B) may be elevated in some conditions associated with CPPD but is not diagnostic. Rheumatoid factor (D) is used in diagnosing rheumatoid arthritis, which typically presents with symmetric polyarthritis rather than acute monoarthritis. Serum alkaline phosphatase (E) is a marker of bone turnover and liver function but is not specific for diagnosing joint crystal diseases.",C,False
61cc8c6f5d0088b854f197546e4eaaaf86dd7b10f27f51e3b165d1284083ed0a,"Which of the following drug classes are not indicated in the management of rheumatoid arthritis?


",no rationale,5,E,NSAIDs,Glucocorticoids,Conventional DMARDs,Biologic DMARDs,Diuretics,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Which of the following drug classes are not indicated in the management of rheumatoid arthritis?



###Options:
A.  NSAIDs
B.  Glucocorticoids
C.  Conventional DMARDs
D.  Biologic DMARDs
E.  Diuretics

###Answer:","E. Diuretics

Rationale: Diuretics are not indicated in the management of rheumatoid arthritis (RA). Diuretics are primarily used to treat conditions like hypertension, heart failure, kidney disease, and edema by increasing urine output.

The standard treatments for rheumatoid arthritis include:

1. NSAIDs (Non-Steroidal Anti-Inflammatory Drugs) - Used to control pain and inflammation
2. Glucocorticoids (corticosteroids) - Used for rapid anti-inflammatory effects, particularly during flares
3. Conventional DMARDs (Disease-Modifying Anti-Rheumatic Drugs) such as methotrexate, hydroxychloroquine, and sulfasalazine - Used to slow disease progression
4. Biologic DMARDs such as TNF inhibitors, IL-6 inhibitors, and others - Used for moderate to severe RA or when conventional DMARDs are ineffective

Diuretics have no role in the pathophysiological treatment of rheumatoid arthritis as they do not address the autoimmune inflammation that characterizes RA.",E,True
5e5175203815cc0a093ec46417872d2aa81621d2b4022b0c4327b2407a80c12d,"35.In the management of fluid therapy for an adult woman, moderate dehydration corresponds to ",no rationale,5,B,a.2% loss of body weight,b.4% loss of body weight,c.6% loss of body weight,d.10 – 15% loss of body weight.,e.5% loss of body weight.,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: 35.In the management of fluid therapy for an adult woman, moderate dehydration corresponds to 
###Options:
A.  a.2% loss of body weight
B.  b.4% loss of body weight
C.  c.6% loss of body weight
D.  d.10 – 15% loss of body weight.
E.  e.5% loss of body weight.

###Answer:","The correct answer is C. 6% loss of body weight.

Rationale: Dehydration severity in adults is typically classified based on the percentage of body weight lost through fluid deficit:

- Mild dehydration: 2-5% loss of body weight
- Moderate dehydration: 6-9% loss of body weight
- Severe dehydration: ≥10% loss of body weight

For an adult woman, a 6% loss of body weight falls into the moderate dehydration category. This level of dehydration would typically present with clinical signs such as significant thirst, dry mucous membranes, reduced skin turgor, decreased urine output, and possibly postural hypotension. At this level of dehydration, more aggressive fluid replacement therapy is usually indicated compared to mild dehydration.

Options A (2% loss) and B (4% loss) would both be classified as mild dehydration. Option D (10-15% loss) would be severe dehydration. Option E (5% loss) would still be considered mild dehydration, though at the upper boundary of the mild category.",C,False
04c349479b8a1f9fcd25745c0ea9b970181a8b41049b4367a005474fdf4db433,Abdominal Incisional hernia is likely to occur in the following,no rationale,5,E,Post-abdominal surgical wound infection,Post-abdominal wound dehiscence,Persistent coughing following surgery,Persistent straining on urination due to BPH,All of the above,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Abdominal Incisional hernia is likely to occur in the following
###Options:
A.  Post-abdominal surgical wound infection
B.  Post-abdominal wound dehiscence
C.  Persistent coughing following surgery
D.  Persistent straining on urination due to BPH
E.  All of the above

###Answer:","E. All of the above

Rationale: An incisional hernia occurs when tissue protrudes through a surgical wound in the abdominal wall that hasn't healed properly. All of the listed options are significant risk factors for developing an incisional hernia:

A. Post-abdominal surgical wound infection - Infections impair proper wound healing, weaken the tissue, and increase the risk of hernia formation.

B. Post-abdominal wound dehiscence - When a surgical wound partially or completely reopens, it creates a weakened area in the abdominal wall that predisposes to hernia development.

C. Persistent coughing following surgery - This creates repeated increases in intra-abdominal pressure that strain the healing surgical site and can lead to hernia formation.

D. Persistent straining on urination due to BPH (Benign Prostatic Hyperplasia) - Similar to coughing, straining during urination increases intra-abdominal pressure, putting stress on the healing abdominal wall.

Since all of these factors increase the risk of developing an incisional hernia by either weakening the abdominal wall or increasing pressure against it, option E (All of the above) is the correct answer.",E,True
cce50baf8fbca6f84008fb0a5b7f44e0496c87d4186f398bf8cc1eddae44a02e,"What is the typical colour sequence in Raynaud’s phenomenon?
",no rationale,5,C,"red, blue, white","blue, white, red","white, blue, red","white, red, black","red, purple, white","###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: What is the typical colour sequence in Raynaud’s phenomenon?

###Options:
A.  red, blue, white
B.  blue, white, red
C.  white, blue, red
D.  white, red, black
E.  red, purple, white

###Answer:","The correct answer is C. white, blue, red.

Rationale: Raynaud's phenomenon is characterized by episodic vasospasm of the digital arteries, resulting in a typical tri-phasic color change. The sequence begins with whiteness (pallor) due to the initial vasospasm causing decreased blood flow to the fingers or toes. This is followed by blueness (cyanosis) as the tissues become deoxygenated due to the prolonged lack of blood flow. Finally, as the vasospasm resolves and blood flow returns, there is redness (rubor or reactive hyperemia) due to the reperfusion of the affected digits. This white-blue-red sequence is the classic presentation of Raynaud's phenomenon.",C,True
6afc41978691647aed5f97605a2f3f7cb061e8c3c1e578a2bbd6b6fb379e56a5,"Induction of labour between 41 and 42 weeks for prolonged pregnancy:

",no rationale,5,A,Prevents approximately one perinatal death for every 500 women Induced,B) Increases the caesarean section rate,C) Increases the rates of meconium aspiration syndrome,D) Increases the rates of instrumental delivery,(E) Should be offered at 41 weeks +5 days,"###Instruction: The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer. 

###Question: Induction of labour between 41 and 42 weeks for prolonged pregnancy:


###Options:
A.  Prevents approximately one perinatal death for every 500 women Induced
B.  B) Increases the caesarean section rate
C.  C) Increases the rates of meconium aspiration syndrome
D.  D) Increases the rates of instrumental delivery
E.  (E) Should be offered at 41 weeks +5 days

###Answer:","A. Prevents approximately one perinatal death for every 500 women induced

Rationale: Research and clinical guidelines support that induction of labor between 41 and 42 weeks for prolonged pregnancy decreases perinatal mortality. Data from systematic reviews and meta-analyses show that elective induction of labor at 41 weeks reduces the risk of perinatal death by approximately 1 death per 500 women induced compared to expectant management. This is because post-term pregnancies (beyond 42 weeks) have increased risks of stillbirth, neonatal death, and fetal compromise.

Options B, C, and D are incorrect because evidence shows induction of labor for post-term pregnancy does not increase rates of cesarean section, meconium aspiration syndrome, or instrumental delivery compared to expectant management. In fact, induction may reduce these complications. Option E is incorrect because current guidelines (including NICE and ACOG) recommend offering induction at 41 weeks (not 41+5 days) to reduce the risks associated with prolonged pregnancy.",A,True
